Fecha,Producto,Ventas
2025-01-29,Bloqueador Solar,24
2024-03-22,Cerveza Pacifico,131
2024-07-09,Bloqueador Solar,30
2025-10-25,Cerveza Pacifico,115
2026-02-20,Hielo en Bolsa,215
2025-03-17,Hielo en Bolsa,58
2024-06-18,Bloqueador Solar,40
2025-07-13,Bloqueador Solar,81
2024-09-18,Hielo en Bolsa,43
2024-01-03,Hielo en Bolsa,60
2024-06-16,Cerveza Pacifico,137
2024-05-14,Cerveza Pacifico,98
2024-12-01,Bloqueador Solar,56
2025-02-24,Bloqueador Solar,149
2024-06-28,Cerveza Pacifico,128
2026-02-13,Cerveza Pacifico,138
2024-04-09,Hielo en Bolsa,198
2024-11-26,Hielo en Bolsa,48
2026-01-04,Cerveza Pacifico,135
2024-02-29,Bloqueador Solar,46
2024-12-03,Cerveza Pacifico,72
2024-09-24,Cerveza Pacifico,91
2025-02-02,Cerveza Pacifico,114
2024-11-18,Bloqueador Solar,42
2024-05-08,Bloqueador Solar,27
2024-02-08,Cerveza Pacifico,69
2025-01-09,Bloqueador Solar,43
2025-10-18,Hielo en Bolsa,81
2024-01-23,Cerveza Pacifico,84
2025-10-02,Hielo en Bolsa,45
2025-09-23,Bloqueador Solar,45
2025-10-17,Cerveza Pacifico,137
2024-05-12,Bloqueador Solar,71
2025-02-09,Cerveza Pacifico,116
2026-01-15,Cerveza Pacifico,67
2024-07-01,Bloqueador Solar,20
2024-02-24,Hielo en Bolsa,209
2025-05-21,Cerveza Pacifico,96
2024-05-28,Bloqueador Solar,36
2024-08-06,Cerveza Pacifico,75
2025-05-11,Bloqueador Solar,57
2024-02-20,Cerveza Pacifico,215
2024-11-17,Hielo en Bolsa,91
2024-06-24,Cerveza Pacifico,89
2024-06-23,Hielo en Bolsa,107
2025-12-24,Cerveza Pacifico,82
2024-10-09,Cerveza Pacifico,65
2024-03-14,Bloqueador Solar,43
2025-05-05,Bloqueador Solar,32
2025-09-06,Hielo en Bolsa,78
2024-10-24,Bloqueador Solar,41
2024-11-01,Hielo en Bolsa,93
2025-11-16,Hielo en Bolsa,103
2026-02-19,Hielo en Bolsa,171
2025-06-26,Cerveza Pacifico,91
2025-12-12,Bloqueador Solar,74
2024-08-04,Bloqueador Solar,83
2024-02-27,Hielo en Bolsa,64
2025-03-10,Bloqueador Solar,39
2024-09-03,Cerveza Pacifico,78
2024-06-26,Cerveza Pacifico,93
2024-07-25,Hielo en Bolsa,54
2025-09-18,Bloqueador Solar,22
2026-01-30,Bloqueador Solar,88
2025-03-13,Hielo en Bolsa,68
2025-02-20,Bloqueador Solar,139
2025-11-30,Hielo en Bolsa,88
2024-11-10,Bloqueador Solar,83
2025-04-25,Bloqueador Solar,80
2024-09-01,Hielo en Bolsa,84
2024-08-20,Cerveza Pacifico,95
2025-03-14,Bloqueador Solar,58
2024-03-07,Bloqueador Solar,47
2025-12-20,Cerveza Pacifico,112
2025-01-12,Hielo en Bolsa,106
2024-07-18,Cerveza Pacifico,67
2025-10-02,Cerveza Pacifico,89
2025-03-26,Hielo en Bolsa,51
2024-01-16,Cerveza Pacifico,96
2025-07-04,Bloqueador Solar,78
2024-07-20,Bloqueador Solar,76
2024-10-21,Cerveza Pacifico,92
2026-02-08,Cerveza Pacifico,122
2024-04-04,Cerveza Pacifico,226
2025-06-16,Bloqueador Solar,47
2024-06-14,Hielo en Bolsa,75
2024-03-01,Hielo en Bolsa,95
2026-02-20,Bloqueador Solar,191
2024-08-07,Cerveza Pacifico,88
2025-06-16,Hielo en Bolsa,61
2025-12-12,Hielo en Bolsa,86
2024-04-28,Bloqueador Solar,63
2024-03-01,Bloqueador Solar,70
2024-09-23,Bloqueador Solar,16
2024-10-18,Bloqueador Solar,65
2024-07-04,Hielo en Bolsa,62
2024-01-07,Bloqueador Solar,83
2025-10-25,Bloqueador Solar,83
2024-09-19,Hielo en Bolsa,51
2024-02-05,Hielo en Bolsa,59
2025-11-05,Bloqueador Solar,48
2025-07-22,Hielo en Bolsa,64
2025-09-22,Bloqueador Solar,40
2024-03-15,Cerveza Pacifico,115
2024-08-06,Hielo en Bolsa,37
2024-12-21,Bloqueador Solar,66
2024-03-05,Bloqueador Solar,46
2024-05-30,Cerveza Pacifico,79
2024-03-16,Hielo en Bolsa,90
2025-05-24,Bloqueador Solar,78
2026-01-09,Hielo en Bolsa,96
2024-06-20,Hielo en Bolsa,50
2024-04-06,Bloqueador Solar,209
2024-02-03,Cerveza Pacifico,113
2024-12-17,Hielo en Bolsa,46
2024-09-24,Bloqueador Solar,44
2024-02-20,Bloqueador Solar,146
2024-01-14,Bloqueador Solar,60
2025-05-17,Hielo en Bolsa,76
2024-05-06,Hielo en Bolsa,68
2025-12-02,Hielo en Bolsa,65
2025-11-25,Cerveza Pacifico,65
2024-12-15,Cerveza Pacifico,134
2025-04-30,Cerveza Pacifico,68
2025-07-31,Hielo en Bolsa,53
2025-03-30,Cerveza Pacifico,115
2024-08-18,Hielo en Bolsa,98
2024-03-15,Hielo en Bolsa,78
2025-01-18,Bloqueador Solar,61
2025-03-23,Hielo en Bolsa,89
2024-05-02,Bloqueador Solar,39
2024-02-11,Bloqueador Solar,55
2025-08-12,Hielo en Bolsa,44
2024-01-20,Cerveza Pacifico,111
2024-11-03,Cerveza Pacifico,130
2026-01-01,Cerveza Pacifico,69
2024-01-17,Hielo en Bolsa,58
2024-01-06,Hielo en Bolsa,85
2024-04-08,Hielo en Bolsa,206
2025-03-31,Bloqueador Solar,30
2025-04-01,Cerveza Pacifico,215
2024-07-16,Cerveza Pacifico,71
2025-03-14,Cerveza Pacifico,137
2024-01-24,Bloqueador Solar,47
2025-04-29,Hielo en Bolsa,50
2024-05-22,Hielo en Bolsa,51
2024-12-14,Cerveza Pacifico,134
2024-05-06,Cerveza Pacifico,71
2024-12-06,Bloqueador Solar,83
2025-10-23,Hielo en Bolsa,61
2024-08-28,Hielo en Bolsa,47
2024-08-16,Hielo en Bolsa,96
2024-02-17,Hielo en Bolsa,196
2025-10-22,Hielo en Bolsa,41
2025-11-15,Cerveza Pacifico,119
2024-12-30,Cerveza Pacifico,73
2025-06-10,Cerveza Pacifico,67
2024-08-27,Bloqueador Solar,26
2024-08-04,Cerveza Pacifico,130
2024-05-17,Hielo en Bolsa,83
2024-09-07,Hielo en Bolsa,97
2024-05-19,Bloqueador Solar,67
2024-07-14,Cerveza Pacifico,118
2025-04-03,Cerveza Pacifico,248
2025-07-28,Bloqueador Solar,21
2024-10-25,Hielo en Bolsa,81
2024-01-24,Cerveza Pacifico,98
2024-07-24,Bloqueador Solar,47
2025-12-30,Hielo en Bolsa,60
2024-08-26,Cerveza Pacifico,95
2024-03-12,Cerveza Pacifico,91
2024-02-13,Cerveza Pacifico,65
2026-01-20,Cerveza Pacifico,79
2025-07-06,Cerveza Pacifico,123
2024-04-15,Bloqueador Solar,176
2025-11-29,Bloqueador Solar,60
2025-11-19,Hielo en Bolsa,69
2025-11-15,Bloqueador Solar,64
2025-10-12,Bloqueador Solar,81
2024-09-29,Bloqueador Solar,89
2024-10-23,Bloqueador Solar,15
2025-05-02,Bloqueador Solar,64
2025-06-27,Bloqueador Solar,79
2024-03-21,Hielo en Bolsa,69
2025-09-01,Bloqueador Solar,41
2025-05-25,Hielo en Bolsa,109
2025-01-17,Bloqueador Solar,62
2024-11-15,Bloqueador Solar,64
2024-01-28,Bloqueador Solar,77
2025-07-09,Hielo en Bolsa,62
2025-10-16,Bloqueador Solar,40
2024-12-27,Hielo en Bolsa,84
2025-07-13,Cerveza Pacifico,133
2025-08-22,Hielo en Bolsa,93
2025-07-18,Cerveza Pacifico,115
2026-02-11,Cerveza Pacifico,77
2025-09-19,Bloqueador Solar,82
2024-08-02,Bloqueador Solar,74
2025-12-25,Cerveza Pacifico,79
2024-06-09,Hielo en Bolsa,102
2025-10-09,Bloqueador Solar,45
2025-07-19,Bloqueador Solar,76
2025-07-10,Bloqueador Solar,30
2025-01-05,Cerveza Pacifico,130
2024-09-29,Cerveza Pacifico,120
2025-09-25,Cerveza Pacifico,93
2024-10-16,Bloqueador Solar,17
2026-02-25,Hielo en Bolsa,186
2024-01-19,Cerveza Pacifico,114
2024-10-11,Bloqueador Solar,62
2025-08-09,Cerveza Pacifico,136
2025-12-31,Bloqueador Solar,24
2024-05-15,Bloqueador Solar,43
2025-11-03,Cerveza Pacifico,98
2025-08-11,Hielo en Bolsa,43
2024-08-02,Hielo en Bolsa,85
2025-09-09,Cerveza Pacifico,90
2024-08-20,Hielo en Bolsa,36
2025-12-20,Bloqueador Solar,77
2024-01-13,Hielo en Bolsa,90
2025-12-01,Hielo en Bolsa,60
2024-01-27,Bloqueador Solar,67
2026-02-17,Cerveza Pacifico,207
2024-10-03,Hielo en Bolsa,52
2024-07-15,Bloqueador Solar,35
2025-11-19,Bloqueador Solar,45
2025-04-08,Bloqueador Solar,189
2024-10-15,Bloqueador Solar,37
2025-02-11,Cerveza Pacifico,68
2025-11-01,Hielo en Bolsa,102
2024-02-22,Cerveza Pacifico,218
2024-08-06,Bloqueador Solar,42
2024-07-03,Cerveza Pacifico,80
2026-01-27,Cerveza Pacifico,81
2025-11-08,Hielo en Bolsa,87
2024-06-05,Hielo en Bolsa,55
